sys_timestamp,event_timestamp,event_name,pause_num
1675121843797,332042,web_survey/CommitmentCheck_completed,7
1675121850251,338496.3000000119,mainexperimentintro_done,7
1675121850252,338496.3000000119,[object PointerEvent],0
1675121851698,339943.40000000596,video_preload_completed,0
1675121873506,361751,survey1_start,1
1675121940777,429022.10000000894,survey1_done,1
1675121954589,442834.60000000894,intention_start,2
1675121961632,449877.10000000894,intention_done,2
1675121973870,462115.200000003,survey2_start,3
1675122021327,509572.200000003,survey2_done,3
