video_name,vid_file,sys_timestamp,vid_ts
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082146278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082146478,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082146678,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082146878,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082147078,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082147278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082147478,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082147678,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082147878,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082148078,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082148278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082148478,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082148678,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082148878,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082149078,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082149278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082149478,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082149678,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082149876,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082150075,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082150278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082150476,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082150678,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082150878,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082151078,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082151278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082151478,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082151678,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082151878,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082152078,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082152278,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082152475,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082152679,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082152878,0
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082153078,0.041521
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082153278,0.244167
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082153478,0.446833
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082153678,0.638812
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082153878,0.8415
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082154078,1.044167
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082154278,1.246833
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082154478,1.438854
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082154678,1.641479
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082154878,1.84425
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082155078,2.046813
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082155278,2.238854
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082155478,2.441521
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082155678,2.644187
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082155878,2.846979
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082156078,3.038812
tutorial,blob:https://leia.honda-ri.com/138928e5-ba22-4838-9422-3feee3c5f6a0,1676082156278,3.241437
