sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1676507336546,39.70132,tutorial_keydown, ,6,-1
1676507336786,39.94059,tutorial_keyup, ,6,-1
1676507337819,40.973665,tutorial_keydown, ,6,-1
1676507338324,41.478892,tutorial_keydown, ,6,-1
1676507338355,41.509795,tutorial_keydown, ,6,-1
1676507338387,41.542432,tutorial_keydown, ,6,-1
1676507338418,41.572733,tutorial_keydown, ,6,-1
1676507338464,41.619341,tutorial_keydown, ,6,-1
1676507338495,41.650364,tutorial_keydown, ,6,-1
1676507338526,41.680829,tutorial_keydown, ,6,-1
1676507338558,41.712823,tutorial_keydown, ,6,-1
1676507338589,41.743866,tutorial_keydown, ,6,-1
1676507338620,41.774874,tutorial_keydown, ,6,-1
1676507338634,41.788508,tutorial_keyup, ,6,-1
1676507339233,42.388446,tutorial_keydown, ,6,-1
1676507339385,42.540282,tutorial_keyup, ,6,-1
1676507339658,42.81292,tutorial_keydown, ,6,-1
1676507340171,43.325999,tutorial_keydown, ,6,-1
1676507340202,43.356758,tutorial_keydown, ,6,-1
1676507340225,43.380382,tutorial_keyup, ,6,-1
1676507341522,44.677306,tutorial_keydown, ,6,-1
1676507341906,45.060754,tutorial_keyup, ,6,-1
1676507342273,45.428187,tutorial_keydown, ,6,-1
1676507342634,45.788827,tutorial_keyup, ,6,-1
1676507343145,46,tutorial_keydown, ,7,-1
1676507343354,46,tutorial_keyup, ,7,-1
