sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1676081178277,9.117809,video_keydown, ,0,-1
1676081178494,9.338827,video_keyup, ,0,-1
1676081179085,9.933997,video_keydown, ,0,-1
1676081179586,10.427761,video_keydown, ,0,-1
1676081179667,10.512129,video_keydown, ,0,-1
1676081179753,10.600543,video_keydown, ,0,-1
1676081179835,10.676632,video_keydown, ,0,-1
1676081179892,10.739417,video_keyup, ,0,-1
1676081189900,20.746334,video_keydown, ,0,-1
1676081190319,21.161915,video_keyup, ,0,-1
1676081191573,22.420872,video_keydown, ,0,-1
1676081191695,22.544311,video_keyup, ,0,-1
1676081192184,23.025711,video_keydown, ,0,-1
1676081192684,23.527191,video_keydown, ,0,-1
1676081192768,23.616223,video_keydown, ,0,-1
1676081192852,23.702511,video_keydown, ,0,-1
1676081192936,23.780778,video_keydown, ,0,-1
1676081192944,23.786818,video_keyup, ,0,-1
1676081274388,50.9,video_keydown, ,2,-1
1676081274833,50.9,video_keyup, ,2,-1
