sys_timestamp,event_timestamp,event_name,pause_num
1676082338763,325849.40000009537,web_survey/CommitmentCheck_completed,7
1676082340754,327840.5,mainexperimentintro_done,7
1676082340755,327840.5,[object PointerEvent],0
1676082361261,348346.60000002384,video_preload_completed,0
1676082386516,373601.8000000715,survey1_start,1
1676082425070,412156.3000000715,survey1_done,1
1676082449500,436586.7000000477,intention_start,2
1676082455551,442637.10000002384,intention_done,2
1676082464586,451672.10000002384,survey2_start,3
1676082494348,481434.10000002384,survey2_done,3
