sys_timestamp,event_timestamp,event_name,pause_num
1676507393299,330098.5,web_survey/CommitmentCheck_completed,7
1676507397394,334193.39999999944,mainexperimentintro_done,7
1676507397394,334193.39999999944,[object PointerEvent],0
1676507405850,342650.19999999925,video_preload_completed,0
1676507427122,363921.2999999998,survey1_start,1
1676507488139,424938.5999999996,survey1_done,1
1676507527985,464784.7999999998,intention_start,2
1676507534227,471026.7999999998,intention_done,2
1676507546989,483789,survey2_start,3
1676507591571,528371,survey2_done,3
