sys_timestamp,event_timestamp,event_name,pause_num
1676507637893,291709.5,web_survey/CommitmentCheck_completed,7
1676507639756,293572.299999997,mainexperimentintro_done,7
1676507639757,293572.299999997,[object PointerEvent],0
1676507809279,463095.799999997,video_preload_completed,0
1676507839618,493434.19999999553,survey1_start,1
1676507881169,534985.6000000015,survey1_done,1
1676507905858,559674.3999999985,intention_start,2
1676507910940,564756.799999997,intention_done,2
1676507920241,574056.8999999985,survey2_start,3
1676507954553,608370.5,survey2_done,3
