video_name,vid_file,sys_timestamp,vid_ts
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507268527,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507268732,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507268937,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507269141,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507269346,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507269552,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507269759,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507269964,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507270168,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507270373,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507270578,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507270783,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507270989,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507271196,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507271403,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507271608,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507271813,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507272019,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507272227,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507272433,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507272639,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507272844,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507273050,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507273256,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507273463,0
tutorial,blob:https://leia.honda-ri.com/db5bc982-5d0a-4e13-9ec9-dd84000db3f4,1676507273668,0
