sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1675122217361,9.28152,video_keydown, ,0,-1
1675122217864,9.789604,video_keydown, ,0,-1
1675122217895,9.83627,video_keydown, ,0,-1
1675122217941,9.882166,video_keydown, ,0,-1
1675122217972,9.92875,video_keydown, ,0,-1
1675122218003,9.92875,video_keydown, ,0,-1
1675122218033,9.974458,video_keydown, ,0,-1
1675122218064,10.020645,video_keydown, ,0,-1
1675122218094,10.020645,video_keydown, ,0,-1
1675122218125,10.067229,video_keydown, ,0,-1
1675122218173,10.113,video_keydown, ,0,-1
1675122218202,10.159604,video_keydown, ,0,-1
1675122218234,10.159604,video_keydown, ,0,-1
1675122218265,10.206062,video_keydown, ,0,-1
1675122218295,10.252145,video_keydown, ,0,-1
1675122218325,10.252145,video_keydown, ,0,-1
1675122218357,10.298083,video_keydown, ,0,-1
1675122218403,10.343979,video_keydown, ,0,-1
1675122218433,10.3905,video_keydown, ,0,-1
1675122218465,10.3905,video_keydown, ,0,-1
1675122218495,10.43677,video_keydown, ,0,-1
1675122218526,10.482895,video_keydown, ,0,-1
1675122218557,10.482895,video_keydown, ,0,-1
1675122218587,10.529104,video_keydown, ,0,-1
1675122218634,10.575083,video_keydown, ,0,-1
1675122218665,10.621666,video_keydown, ,0,-1
1675122218697,10.621666,video_keydown, ,0,-1
1675122218727,10.668375,video_keydown, ,0,-1
1675122218757,10.71302,video_keydown, ,0,-1
1675122218788,10.71302,video_keydown, ,0,-1
1675122218818,10.760083,video_keydown, ,0,-1
1675122218864,10.806,video_keydown, ,0,-1
1675122218895,10.852083,video_keydown, ,0,-1
1675122218926,10.852083,video_keydown, ,0,-1
1675122218956,10.898625,video_keydown, ,0,-1
1675122218988,10.944791,video_keydown, ,0,-1
1675122219019,10.944791,video_keydown, ,0,-1
1675122219049,10.99077,video_keydown, ,0,-1
1675122219095,11.036708,video_keydown, ,0,-1
1675122219126,11.083125,video_keydown, ,0,-1
1675122219157,11.083125,video_keydown, ,0,-1
1675122219189,11.129541,video_keydown, ,0,-1
1675122219219,11.175812,video_keydown, ,0,-1
1675122219250,11.175812,video_keydown, ,0,-1
1675122219281,11.222208,video_keydown, ,0,-1
1675122219326,11.268437,video_keydown, ,0,-1
1675122219357,11.313854,video_keydown, ,0,-1
1675122219388,11.313854,video_keydown, ,0,-1
1675122219418,11.360166,video_keydown, ,0,-1
1675122219450,11.4065,video_keydown, ,0,-1
1675122219481,11.4065,video_keydown, ,0,-1
1675122219512,11.453104,video_keydown, ,0,-1
1675122219558,11.499062,video_keydown, ,0,-1
1675122219590,11.545083,video_keydown, ,0,-1
1675122219620,11.545083,video_keydown, ,0,-1
1675122219650,11.591604,video_keydown, ,0,-1
1675122219681,11.637875,video_keydown, ,0,-1
1675122219713,11.637875,video_keydown, ,0,-1
1675122219744,11.684,video_keydown, ,0,-1
1675122219789,11.730541,video_keydown, ,0,-1
1675122219820,11.776687,video_keydown, ,0,-1
1675122219850,11.776687,video_keydown, ,0,-1
1675122219881,11.823291,video_keydown, ,0,-1
1675122219913,11.869791,video_keydown, ,0,-1
1675122219945,11.869791,video_keydown, ,0,-1
1675122219975,11.915645,video_keydown, ,0,-1
1675122220006,11.962958,video_keydown, ,0,-1
1675122220053,12.009187,video_keydown, ,0,-1
1675122220084,12.009187,video_keydown, ,0,-1
1675122220115,12.055791,video_keydown, ,0,-1
1675122220146,12.102395,video_keydown, ,0,-1
1675122220176,12.102395,video_keydown, ,0,-1
1675122220208,12.149,video_keydown, ,0,-1
1675122220238,12.195395,video_keydown, ,0,-1
1675122220265,12.195395,video_keyup, ,0,-1
1675122316609,51.3,video_keydown, ,2,-1
1675122317089,51.3,video_keyup, ,2,-1
