sys_timestamp,event_timestamp,event_name,pause_num
1676507584970,488266.5,web_survey/CommitmentCheck_completed,7
1676507588429,491726.09999990463,mainexperimentintro_done,7
1676507588430,491726.09999990463,[object PointerEvent],0
1676508127701,1030997.5,video_preload_completed,0
1676508151490,1054787.5,survey1_start,1
1676508207623,1110921.0999999046,survey1_done,1
1676508249054,1152350.5999999046,intention_start,2
1676508254827,1158124.399999857,intention_done,2
1676508268661,1171957.2000000477,survey2_start,3
1676508321168,1224467,survey2_done,3
