name,value
mTurkID, p155
subID,19
drive_name,tutorial
drive_index,0
time_date,Mon Jan 30 2023 13:00:10 GMT-0800 (Pacific Standard Time)
Page_6_tutorial_Question_Intersection_0_Intention_radio,0
Page_6_tutorial_Question_Intersection_0_trust_radio,6
Page_6_tutorial_Question_Intersection_0_reliable_radio,6
Page_6_tutorial_Question_Intersection_0_positive relation_radio,6
