sys_timestamp,event_timestamp,event_name,pause_num
1676082235600,236465.10000002384,web_survey/CommitmentCheck_completed,7
1676082238068,238933.5,mainexperimentintro_done,7
1676082238069,238933.5,[object PointerEvent],0
1676082248435,249299.90000009537,video_preload_completed,0
1676082274505,275369.8000000715,survey1_start,1
1676082327203,328068.40000009537,survey1_done,1
1676082352169,353034,intention_start,2
1676082355664,356529.40000009537,intention_done,2
1676082364704,365569,survey2_start,3
1676082417077,417942.60000002384,survey2_done,3
