sys_timestamp,event_timestamp,event_name,pause_num
1675121845736,353486.60000014305,web_survey/CommitmentCheck_completed,7
1675121851804,359555,mainexperimentintro_done,7
1675121851804,359555,[object PointerEvent],0
1675121855886,363636.7000000477,video_preload_completed,0
1675121877459,385209.10000014305,survey1_start,1
1675121948236,455986.40000009537,survey1_done,1
1675121988096,495846.30000019073,intention_start,2
1675121994039,501790.30000019073,intention_done,2
1675122006794,514544.7000000477,survey2_start,3
1675122067609,575360.600000143,survey2_done,3
