sys_timestamp,event_timestamp,event_name,pause_num
1676079443865,243754.8,web_survey/CommitmentCheck_completed,7
1676079445929,245818.89999999997,mainexperimentintro_done,7
1676079445930,245818.89999999997,[object PointerEvent],0
1676079448882,248771.49999999994,video_preload_completed,0
1676079469084,268973.60000000003,survey1_start,1
1676079516763,316652.89999999997,survey1_done,1
1676079554474,354363.7,intention_start,2
1676079559767,359656.7,intention_done,2
1676079566397,366287.2,survey2_start,3
1676079602012,401902.10000000003,survey2_done,3
