video_name,vid_file,sys_timestamp,vid_ts
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190267233,0
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190267445,0
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190267646,0
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190267854,0
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190268055,0
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190268263,0
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190268468,0.158625
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190268682,0.37625
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190268883,0.589166
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190269098,0.788354
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190269308,1.013729
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190269513,1.233479
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190269718,1.40802
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190269917,1.607312
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190270128,1.833416
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190270330,2.052145
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190270543,2.22352
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190270749,2.458333
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190270952,2.673479
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190271158,2.849312
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190271358,3.077145
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190271568,3.258208
video,blob:https://leia.honda-ri.com/edf03933-4e41-43d0-84e5-95d234e14269,1675190271778,3.483333
