sys_timestamp,event_timestamp,event_name,pause_num
1676509816673,451536.80000000075,web_survey/CommitmentCheck_completed,7
1676509822135,456998.5,mainexperimentintro_done,7
1676509822135,456998.5,[object PointerEvent],0
1676509845724,480588,video_preload_completed,0
1676509864876,499739.59999999776,survey1_start,1
1676509955315,590178.6999999993,survey1_done,1
1676509992518,627382,intention_start,2
1676509997705,632568.8999999985,intention_done,2
1676510003818,638681.5999999978,survey2_start,3
1676510075744,710608.6999999993,survey2_done,3
