video_name,vid_file,sys_timestamp,vid_ts
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082162533,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082162720,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082162923,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082163125,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082163320,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082163520,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082163721,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082163920,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082164120,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082164321,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082164521,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082164720,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082164920,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082165120,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082165326,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082165527,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082165730,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082165931,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082166133,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082166335,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082166523,0
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082166720,0.001209
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082166926,0.172358
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082167128,0.374368
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082167320,0.5663
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082167520,0.766128
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082167720,0.966259
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082167921,1.167254
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082168121,1.36731
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082168320,1.566177
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082168520,1.766723
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082168724,1.970332
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082168926,2.171893
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082169120,2.366317
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082169320,2.566773
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082169534,2.780299
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082169721,2.966925
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082169925,3.171351
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082170126,3.372017
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082170320,3.566222
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082170520,3.766392
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082170734,3.98044
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082170920,4.166285
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082171120,4.366321
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082171320,4.566067
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082171520,4.766038
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082171720,4.966061
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082171930,5.176288
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082172121,5.36781
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082172332,5.57829
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082172521,5.767786
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082172720,5.966397
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082172920,6.16624
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082173121,6.366968
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082173320,6.566292
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082173531,6.777312
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082173720,6.966321
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082173920,7.166218
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082174120,7.366259
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082174320,7.566221
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082174528,7.774329
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082174720,7.966557
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082174920,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082175127,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082175333,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082175533,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082175722,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082175926,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082176121,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082176321,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082176520,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082176721,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082176922,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082177123,8
tutorial,blob:https://leia.honda-ri.com/4d335a0c-1c08-4505-8325-6e1fba6ef1f4,1676082177326,8
