sys_timestamp,event_timestamp,event_name,pause_num
1675121914620,239943.5,web_survey/CommitmentCheck_completed,7
1675121918976,244279.09999999404,mainexperimentintro_done,7
1675121918977,244279.09999999404,[object PointerEvent],0
1675121922111,247428.40000000596,video_preload_completed,0
1675121943920,269245.7999999821,survey1_start,1
1675122002851,328180.1999999881,survey1_done,1
1675122016669,341997.90000000596,intention_start,2
1675122025616,350945.1999999881,intention_done,2
1675122035698,361028.2999999821,survey2_start,3
1675122078773,404105.6999999881,survey2_done,3
