sys_timestamp,event_timestamp,event_name,pause_num
1676079125295,461832.9000000004,web_survey/CommitmentCheck_completed,7
1676079140408,476949,mainexperimentintro_done,7
1676079140414,476949,[object PointerEvent],0
1676079322816,659363.5,video_preload_completed,0
1676079341617,678159.5999999996,survey1_start,1
1676079428521,765070.6999999993,survey1_done,1
1676079461317,797845.8000000007,intention_start,2
1676079477533,814079.4000000004,intention_done,2
1676079494356,830878.8000000007,survey2_start,3
1676079577310,913861.9000000004,survey2_done,3
