sys_timestamp,event_timestamp,event_name,pause_num
1676507305605,227629,web_survey/CommitmentCheck_completed,7
1676507307215,229237.60000038147,mainexperimentintro_done,7
1676507307216,229237.60000038147,[object PointerEvent],0
1676507309477,231500.60000038147,video_preload_completed,0
1676507332959,254971.80000019073,survey1_start,1
1676507399456,321468.5,survey1_done,1
1676507414866,336878.39999961853,intention_start,2
1676507420126,342141.80000019073,intention_done,2
1676507432355,354362.10000038147,survey2_start,3
1676507488111,410122,survey2_done,3
