sys_timestamp,event_timestamp,event_name,pause_num
1676080631799,276693.59999990463,web_survey/CommitmentCheck_completed,7
1676080636268,281162.69999980927,mainexperimentintro_done,7
1676080636268,281162.69999980927,[object PointerEvent],0
1676080640573,285467.69999980927,video_preload_completed,0
1676080660804,305697.59999990463,survey1_start,1
1676080705850,350744.7999999523,survey1_done,1
1676080737476,382369.5,intention_start,2
1676080746706,391600.89999985695,intention_done,2
1676080756526,401419.2999999523,survey2_start,3
1676080795901,440795.89999985695,survey2_done,3
