sys_timestamp,event_timestamp,event_name,pause_num
1676507292371,210895.79999995232,web_survey/CommitmentCheck_completed,7
1676507293852,212374.29999995232,mainexperimentintro_done,7
1676507293853,212374.29999995232,[object PointerEvent],0
1676507297115,215641,video_preload_completed,0
1676507320507,239048.29999995232,survey1_start,1
1676507480702,399253.7999999523,survey1_done,1
1676507497968,416519.7000000477,intention_start,2
1676507513370,431923.09999990463,intention_done,2
1676507524532,443084.59999990463,survey2_start,3
1676507573519,492073.90000009537,survey2_done,3
