sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1676081685911,0,tutorial_keydown,AudioVolumeUp,1,-1
1676081686027,0,tutorial_keyup,AudioVolumeUp,1,-1
1676081686132,0,tutorial_keydown,AudioVolumeUp,1,-1
1676081686249,0,tutorial_keyup,AudioVolumeUp,1,-1
1676081686346,0,tutorial_keydown,AudioVolumeUp,1,-1
1676081686452,0,tutorial_keyup,AudioVolumeUp,1,-1
1676081687159,0,tutorial_keydown,AudioVolumeUp,1,-1
1676081687240,0,tutorial_keyup,AudioVolumeUp,1,-1
1676081687336,0,tutorial_keydown,AudioVolumeUp,1,-1
1676081687435,0,tutorial_keyup,AudioVolumeUp,1,-1
1676081687517,0,tutorial_keydown,AudioVolumeUp,1,-1
1676081687617,0,tutorial_keyup,AudioVolumeUp,1,-1
1676081694717,5.35832,tutorial_keydown,AudioVolumeMute,1,-1
1676081694817,5.457731,tutorial_keyup,AudioVolumeMute,1,-1
1676081695250,5.891662,tutorial_keydown,AudioVolumeDown,1,-1
1676081695350,5.991171,tutorial_keyup,AudioVolumeDown,1,-1
1676081695797,6.438061,tutorial_keydown,AudioVolumeDown,1,-1
1676081695900,6.541314,tutorial_keyup,AudioVolumeDown,1,-1
1676081696000,6.6409,tutorial_keydown,AudioVolumeDown,1,-1
1676081696095,6.7358,tutorial_keyup,AudioVolumeDown,1,-1
1676081696266,6.907552,tutorial_keydown,AudioVolumeDown,1,-1
1676081696364,7.005093,tutorial_keyup,AudioVolumeDown,1,-1
1676081696481,7.121982,tutorial_keydown,AudioVolumeDown,1,-1
1676081696582,7.223021,tutorial_keyup,AudioVolumeDown,1,-1
1676081696699,7.339783,tutorial_keydown,AudioVolumeUp,1,-1
1676081696803,7.444657,tutorial_keyup,AudioVolumeUp,1,-1
1676081696973,7.614542,tutorial_keydown,AudioVolumeUp,1,-1
1676081697067,7.708094,tutorial_keyup,AudioVolumeUp,1,-1
1676081697130,7.771249,tutorial_keydown,AudioVolumeUp,1,-1
