sys_timestamp,event_timestamp,event_name,pause_num
1676083225114,353791.7000002861,web_survey/CommitmentCheck_completed,7
1676083228645,357323.80000019073,mainexperimentintro_done,7
1676083228647,357323.80000019073,[object PointerEvent],0
1676083269238,397916.7000002861,video_preload_completed,0
1676083294761,423438.7000002861,survey1_start,1
1676083354841,483520.09999990463,survey1_done,1
1676083380600,509278.80000019073,intention_start,2
1676083385164,513843.7000002861,intention_done,2
1676083404041,532720.0999999046,survey2_start,3
1676083450283,578962.2000002861,survey2_done,3
