sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1676079167959,4.8786,tutorial_keydown, ,1,-1
1676079168071,4.990267,tutorial_keyup, ,1,-1
1676079203923,18.47021,tutorial_keydown, ,3,-1
1676079204437,18.984665,tutorial_keydown, ,3,-1
1676079204468,19.015884,tutorial_keydown, ,3,-1
1676079204499,19.046829,tutorial_keydown, ,3,-1
1676079204530,19.077204,tutorial_keydown, ,3,-1
1676079204560,19.108003,tutorial_keydown, ,3,-1
1676079204591,19.139009,tutorial_keydown, ,3,-1
1676079204622,19.169739,tutorial_keydown, ,3,-1
1676079204669,19.216388,tutorial_keydown, ,3,-1
1676079204700,19.247684,tutorial_keydown, ,3,-1
1676079204731,19.278327,tutorial_keydown, ,3,-1
1676079204761,19.308698,tutorial_keydown, ,3,-1
1676079204792,19.339422,tutorial_keydown, ,3,-1
1676079204823,19.370262,tutorial_keydown, ,3,-1
1676079204834,19.382167,tutorial_keyup, ,3,-1
1676079226933,20.360796,tutorial_keydown, ,4,-1
1676079227443,20.870582,tutorial_keydown, ,4,-1
1676079227474,20.902005,tutorial_keydown, ,4,-1
1676079227505,20.933017,tutorial_keydown, ,4,-1
1676079227535,20.963002,tutorial_keydown, ,4,-1
1676079227566,20.994044,tutorial_keydown, ,4,-1
1676079227612,21.040322,tutorial_keydown, ,4,-1
1676079227643,21.070875,tutorial_keydown, ,4,-1
1676079227673,21.101242,tutorial_keydown, ,4,-1
1676079227704,21.132325,tutorial_keydown, ,4,-1
1676079227734,21.162235,tutorial_keydown, ,4,-1
1676079227765,21.192896,tutorial_keydown, ,4,-1
1676079227810,21.238338,tutorial_keydown, ,4,-1
1676079227841,21.269159,tutorial_keydown, ,4,-1
1676079227872,21.299661,tutorial_keydown, ,4,-1
1676079227903,21.330754,tutorial_keydown, ,4,-1
1676079227934,21.361759,tutorial_keydown, ,4,-1
1676079227965,21.392614,tutorial_keydown, ,4,-1
1676079227996,21.42379,tutorial_keydown, ,4,-1
1676079228041,21.469411,tutorial_keydown, ,4,-1
1676079228073,21.500586,tutorial_keydown, ,4,-1
1676079228103,21.531147,tutorial_keydown, ,4,-1
1676079228134,21.562377,tutorial_keydown, ,4,-1
1676079228166,21.593794,tutorial_keydown, ,4,-1
1676079228196,21.624144,tutorial_keydown, ,4,-1
1676079228227,21.655296,tutorial_keydown, ,4,-1
1676079228258,21.686185,tutorial_keydown, ,4,-1
1676079228304,21.7317,tutorial_keydown, ,4,-1
1676079228335,21.763386,tutorial_keydown, ,4,-1
1676079228366,21.793948,tutorial_keydown, ,4,-1
1676079228397,21.824659,tutorial_keydown, ,4,-1
1676079228428,21.855423,tutorial_keydown, ,4,-1
1676079228458,21.885887,tutorial_keydown, ,4,-1
1676079228489,21.916875,tutorial_keydown, ,4,-1
1676079228536,21.963931,tutorial_keydown, ,4,-1
1676079228566,21.993902,tutorial_keydown, ,4,-1
1676079228597,22.025416,tutorial_keydown, ,4,-1
1676079228628,22.055858,tutorial_keydown, ,4,-1
1676079228661,22.088568,tutorial_keydown, ,4,-1
1676079228690,22.117931,tutorial_keydown, ,4,-1
1676079228721,22.148916,tutorial_keydown, ,4,-1
1676079228767,22.194756,tutorial_keydown, ,4,-1
1676079228798,22.22577,tutorial_keydown, ,4,-1
1676079228829,22.256723,tutorial_keydown, ,4,-1
1676079228860,22.287461,tutorial_keydown, ,4,-1
1676079228890,22.318362,tutorial_keydown, ,4,-1
1676079228922,22.34993,tutorial_keydown, ,4,-1
1676079228952,22.379596,tutorial_keydown, ,4,-1
1676079228998,22.425858,tutorial_keydown, ,4,-1
1676079229029,22.45722,tutorial_keydown, ,4,-1
1676079229060,22.487498,tutorial_keydown, ,4,-1
1676079229090,22.518383,tutorial_keydown, ,4,-1
1676079229101,22.528662,tutorial_keyup, ,4,-1
1676079231589,25.01735,tutorial_keydown, ,4,-1
1676079231685,25.113159,tutorial_keyup, ,4,-1
1676079278841,39.500225,tutorial_keydown, ,6,-1
1676079279353,40.011595,tutorial_keydown, ,6,-1
1676079279383,40.042329,tutorial_keydown, ,6,-1
1676079279415,40.073571,tutorial_keydown, ,6,-1
1676079279445,40.104217,tutorial_keydown, ,6,-1
1676079279477,40.135579,tutorial_keydown, ,6,-1
1676079279507,40.166053,tutorial_keydown, ,6,-1
1676079279554,40.212452,tutorial_keydown, ,6,-1
1676079279585,40.243589,tutorial_keydown, ,6,-1
1676079279615,40.274298,tutorial_keydown, ,6,-1
1676079279647,40.305706,tutorial_keydown, ,6,-1
1676079279678,40.33649,tutorial_keydown, ,6,-1
1676079279708,40.367101,tutorial_keydown, ,6,-1
1676079279740,40.398442,tutorial_keydown, ,6,-1
1676079279786,40.444555,tutorial_keydown, ,6,-1
1676079279816,40.475007,tutorial_keydown, ,6,-1
1676079279847,40.506167,tutorial_keydown, ,6,-1
1676079279878,40.537327,tutorial_keydown, ,6,-1
1676079279910,40.568927,tutorial_keydown, ,6,-1
1676079279940,40.598534,tutorial_keydown, ,6,-1
1676079279971,40.629583,tutorial_keydown, ,6,-1
1676079280017,40.675679,tutorial_keydown, ,6,-1
1676079280048,40.707094,tutorial_keydown, ,6,-1
1676079280077,40.736069,tutorial_keydown, ,6,-1
1676079280109,40.767439,tutorial_keydown, ,6,-1
1676079280139,40.798117,tutorial_keydown, ,6,-1
1676079280170,40.828596,tutorial_keydown, ,6,-1
1676079280201,40.859339,tutorial_keydown, ,6,-1
1676079280247,40.905599,tutorial_keydown, ,6,-1
1676079280277,40.936322,tutorial_keydown, ,6,-1
1676079280308,40.966835,tutorial_keydown, ,6,-1
1676079280339,40.997588,tutorial_keydown, ,6,-1
1676079280369,41.028023,tutorial_keydown, ,6,-1
1676079280400,41.059025,tutorial_keydown, ,6,-1
1676079280431,41.08989,tutorial_keydown, ,6,-1
1676079280477,41.136259,tutorial_keydown, ,6,-1
1676079280509,41.167843,tutorial_keydown, ,6,-1
1676079280539,41.197928,tutorial_keydown, ,6,-1
1676079280570,41.228642,tutorial_keydown, ,6,-1
1676079280600,41.259261,tutorial_keydown, ,6,-1
1676079280631,41.290169,tutorial_keydown, ,6,-1
1676079280662,41.320874,tutorial_keydown, ,6,-1
1676079280708,41.366744,tutorial_keydown, ,6,-1
1676079280739,41.397818,tutorial_keydown, ,6,-1
1676079280771,41.43008,tutorial_keydown, ,6,-1
1676079280800,41.459223,tutorial_keydown, ,6,-1
1676079280831,41.490051,tutorial_keydown, ,6,-1
1676079280862,41.520906,tutorial_keydown, ,6,-1
1676079280894,41.552382,tutorial_keydown, ,6,-1
1676079280941,41.599424,tutorial_keydown, ,6,-1
1676079280971,41.629936,tutorial_keydown, ,6,-1
1676079281002,41.660403,tutorial_keydown, ,6,-1
1676079281032,41.691069,tutorial_keydown, ,6,-1
1676079281064,41.722636,tutorial_keydown, ,6,-1
1676079281095,41.753498,tutorial_keydown, ,6,-1
1676079281126,41.785199,tutorial_keydown, ,6,-1
1676079281171,41.82989,tutorial_keydown, ,6,-1
1676079281202,41.861121,tutorial_keydown, ,6,-1
1676079281233,41.891981,tutorial_keydown, ,6,-1
1676079281264,41.923215,tutorial_keydown, ,6,-1
1676079281266,41.924411,tutorial_keyup, ,6,-1
1676079282266,42.924885,tutorial_keydown, ,6,-1
1676079282562,43.220729,tutorial_keyup, ,6,-1
1676079285003,45.662292,tutorial_keydown, ,6,-1
1676079285066,45.724827,tutorial_keyup, ,6,-1
1676079285355,46.013356,tutorial_keydown, ,6,-1
1676079285458,46.117125,tutorial_keyup, ,6,-1
