sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1675113005588,8.256927,video_keydown, ,0,-1
1675113005943,8.611994,video_keyup, ,0,-1
1675113054462,29.500486,video_keydown, ,1,-1
1675113054977,30.015604,video_keydown, ,1,-1
1675113055009,30.048152,video_keydown, ,1,-1
1675113055042,30.080688,video_keydown, ,1,-1
1675113055076,30.114774,video_keydown, ,1,-1
1675113055109,30.147864,video_keydown, ,1,-1
1675113055142,30.180693,video_keydown, ,1,-1
1675113055176,30.214159,video_keydown, ,1,-1
1675113055198,30.236854,video_keyup, ,1,-1
1675113056715,31.753613,video_keydown, ,1,-1
1675113057080,32.11872,video_keyup, ,1,-1
1675113057362,32.400825,video_keydown, ,1,-1
1675113057548,32.586551,video_keyup, ,1,-1
1675113057643,32.682116,video_keydown, ,1,-1
1675113057762,32.800964,video_keyup, ,1,-1
1675113057811,32.850074,video_keydown, ,1,-1
1675113057927,32.965896,video_keyup, ,1,-1
1675113059567,34.606013,video_keydown, ,1,-1
1675113059681,34.719911,video_keyup, ,1,-1
1675113059735,34.773569,video_keydown, ,1,-1
1675113059833,34.871987,video_keyup, ,1,-1
1675113059886,34.924693,video_keydown, ,1,-1
1675113059989,35.027344,video_keyup, ,1,-1
1675113060040,35.078962,video_keydown, ,1,-1
1675113060134,35.17229,video_keyup, ,1,-1
1675113060190,35.228498,video_keydown, ,1,-1
1675113060301,35.340033,video_keyup, ,1,-1
1675113085330,60.368423,video_keydown, ,1,-1
1675113085798,60.55,video_keyup, ,2,-1
