sys_timestamp,event_timestamp,event_name,pause_num
1676079537021,224086.70000001788,web_survey/CommitmentCheck_completed,7
1676079538852,225913.59999999404,mainexperimentintro_done,7
1676079538853,225913.59999999404,[object PointerEvent],0
1676079550253,237313.90000000596,video_preload_completed,0
1676079571530,258596.30000001192,survey1_start,1
1676079622301,309370.8000000119,survey1_done,1
1676079663728,350798.8000000119,intention_start,2
1676079668348,355419.90000000596,intention_done,2
1676079682166,369237.8000000119,survey2_start,3
1676079725119,412193.09999999404,survey2_done,3
