sys_timestamp,event_timestamp,event_name,pause_num
1675189866918,269757.59999999404,web_survey/CommitmentCheck_completed,7
1675189868618,271458,mainexperimentintro_done,7
1675189868619,271458,[object PointerEvent],0
1675189875218,278058.2999999821,video_preload_completed,0
1675189898405,301244,survey1_start,1
1675189935398,338238.7999999821,survey1_done,1
1675189950544,353384.09999999404,intention_start,2
1675189954219,357060.2999999821,intention_done,2
1675189966443,369281.39999997616,survey2_start,3
1675190003237,406078.09999999404,survey2_done,3
