video_name,vid_file,sys_timestamp,vid_ts
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191796896,0.112749
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191797097,0.31426
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191797292,0.509436
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191797486,0.702843
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191797709,0.926251
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191797895,1.11197
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191798082,1.298597
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191798285,1.501672
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191798497,1.713807
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191798687,1.904167
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191798880,2.096528
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191799072,2.288837
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191799296,2.512732
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191799491,2.707853
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191799689,2.905858
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191799878,3.095283
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191800095,3.311977
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191800287,3.503969
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191800488,3.70484
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191800691,3.908502
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191800910,4.127444
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191801097,4.313734
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191801284,4.500919
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191801488,4.704812
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191801696,4.91285
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191801887,5.104191
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191802081,5.297642
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191802283,5.499758
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191802496,5.713312
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191802691,5.90806
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191802879,6.095947
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191803076,6.292812
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191803296,6.512858
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191803501,6.717628
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191803688,6.904818
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191803872,7.088755
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191804096,7.313065
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191804291,7.508147
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191804479,7.69605
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191804671,7.888521
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191804903,8.119542
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191805091,8.307866
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191805291,8.508513
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191805472,8.688819
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191805696,8.912917
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191805891,9.107671
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191806091,9.307649
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191806279,9.496372
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191806496,9.712908
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191806697,9.914054
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191806886,10.102895
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191807073,10.290113
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191807295,10.511975
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191807492,10.708821
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191807679,10.896361
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191807872,11.089171
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191808110,11.327476
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191808301,11.517667
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191808487,11.703747
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191808676,11.893089
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191808910,12.126669
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191809097,12.313931
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191809279,12.496278
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191809473,12.689691
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191809695,12.912487
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191809887,13.104312
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191810080,13.296596
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191810273,13.489659
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191810496,13.712959
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191810689,13.905816
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191810892,14.108668
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191811071,14.287959
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191811302,14.51902
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191811495,14.71211
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191811683,14.899679
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191811872,15.08904
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191812099,15.316139
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191812291,15.508186
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191812481,15.697583
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191812684,15.901108
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191812896,16.113032
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191813090,16.306653
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191813291,16.508192
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191813481,16.697806
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191813696,16.913293
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191813891,17.108014
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191814079,17.296315
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191814272,17.488813
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191814495,17.711922
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191814687,17.904149
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191814880,18.09655
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191815072,18.288779
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191815295,18.512035
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191815490,18.706614
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191815694,18.9105
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191815879,19.09639
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191816095,19.312274
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191816298,19.515397
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191816488,19.704905
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191816671,19.888539
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191816905,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191817100,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191817300,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191817476,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191817700,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191817900,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191818080,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191818272,20
video,blob:https://leia.honda-ri.com/405120b4-2676-4a62-a673-cab171b09191,1675191818510,20
