sys_timestamp,event_timestamp,event_name,pause_num
1676081659175,383306.10000002384,web_survey/CommitmentCheck_completed,7
1676081663678,387810.2000000477,mainexperimentintro_done,7
1676081663679,387810.2000000477,[object PointerEvent],0
1676081766245,490377.10000002384,video_preload_completed,0
1676081789450,513581,survey1_start,1
1676081843326,567457.1000000238,survey1_done,1
1676081858490,582621,intention_start,2
1676081867715,591846.7000000477,intention_done,2
1676081879931,604062.3000000119,survey2_start,3
1676081931915,656047.8000000119,survey2_done,3
