video_name,vid_file,sys_timestamp,vid_ts
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082610694,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082610896,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082611097,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082611301,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082611508,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082611710,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082611913,0
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082612114,0.16577
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082612313,0.350729
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082612517,0.536479
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082612719,0.770604
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082612921,0.957333
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082613121,1.141812
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082613322,1.374541
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082613525,1.561208
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082613728,1.748833
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082613934,1.984104
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082614136,2.17152
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082614338,2.358937
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082614539,2.591125
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082614741,2.777958
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082614941,2.962875
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082615143,3.194562
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082615345,3.380875
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082615547,3.56652
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082615750,3.801916
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082615955,3.989958
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082616155,4.175916
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082616355,4.406291
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082616557,4.592791
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082616758,4.777979
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082616960,5.011875
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082617162,5.197937
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082617364,5.384791
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082617565,5.617333
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082617768,5.80377
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082617972,5.992854
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082618175,6.227166
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082618376,6.413291
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082618579,6.599979
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082618781,6.833041
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082618982,7.020083
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082619185,7.206145
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082619387,7.43952
video,blob:https://leia.honda-ri.com/1f754663-8217-4822-8714-e1abbd46cee2,1676082619588,7.624916
