sys_timestamp,event_timestamp,event_name,pause_num
1676082481519,348356.39999997616,web_survey/CommitmentCheck_completed,7
1676082591911,458740.6999999881,mainexperimentintro_done,7
1676082591912,458740.6999999881,[object PointerEvent],0
1676082669882,536698.5,video_preload_completed,0
1676082690098,556934.3999999762,survey1_start,1
1676082737877,604713,survey1_done,1
1676082775834,642684.7999999523,intention_start,2
1676082778870,645721.5,intention_done,2
1676082785507,652359.0999999642,survey2_start,3
1676082819156,686008.6999999881,survey2_done,3
