name,value
mTurkID, p54
subID,99
drive_name,tutorial
drive_index,0
time_date,Tue Jan 31 2023 13:24:24 GMT-0500 (EST)
Page_6_tutorial_Question_Intersection_0_Intention_radio,1
Page_6_tutorial_Question_Intersection_0_trust_radio,1
Page_6_tutorial_Question_Intersection_0_reliable_radio,1
Page_6_tutorial_Question_Intersection_0_positive relation_radio,1
