sys_timestamp,event_timestamp,event_name,pause_num
1675112446243,361495.1,web_survey/CommitmentCheck_completed,7
1675112451031,366283.4999999999,mainexperimentintro_done,7
1675112451035,366283.4999999999,[object PointerEvent],0
1675112487225,402477.70000000007,video_preload_completed,0
1675112510683,425936.1,survey1_start,1
1675112570820,486072.9999999999,survey1_done,1
1675112588089,503340.4999999999,intention_start,2
1675112592492,507745.1,intention_done,2
1675112603915,519168.4999999999,survey2_start,3
1675112656572,571826.4,survey2_done,3
