sys_timestamp,vid_timestamp,event_name,key_number,pause_num,next_pause_vid_ts
1676508037549,16.083763,tutorial_keydown, ,2,-1
1676508038047,16.575799,tutorial_keydown, ,2,-1
1676508038080,16.610804,tutorial_keydown, ,2,-1
1676508038113,16.644831,tutorial_keydown, ,2,-1
1676508038146,16.679853,tutorial_keydown, ,2,-1
1676508038179,16.713916,tutorial_keydown, ,2,-1
1676508038212,16.738338,tutorial_keydown, ,2,-1
1676508038246,16.773435,tutorial_keydown, ,2,-1
1676508038279,16.807434,tutorial_keydown, ,2,-1
1676508038311,16.842316,tutorial_keydown, ,2,-1
1676508038344,16.877396,tutorial_keydown, ,2,-1
1676508038377,16.91131,tutorial_keydown, ,2,-1
1676508038410,16.935681,tutorial_keydown, ,2,-1
1676508038444,16.970438,tutorial_keydown, ,2,-1
1676508038476,17.004822,tutorial_keydown, ,2,-1
1676508038509,17.039879,tutorial_keydown, ,2,-1
1676508038542,17.073983,tutorial_keydown, ,2,-1
1676508038576,17.109579,tutorial_keydown, ,2,-1
1676508038608,17.133212,tutorial_keydown, ,2,-1
1676508038641,17.167205,tutorial_keydown, ,2,-1
1676508038674,17.202255,tutorial_keydown, ,2,-1
1676508038707,17.236257,tutorial_keydown, ,2,-1
1676508038740,17.271381,tutorial_keydown, ,2,-1
1676508038773,17.306364,tutorial_keydown, ,2,-1
1676508038806,17.340365,tutorial_keydown, ,2,-1
1676508038839,17.364781,tutorial_keydown, ,2,-1
1676508038872,17.399876,tutorial_keydown, ,2,-1
1676508038905,17.433948,tutorial_keydown, ,2,-1
1676508038938,17.468832,tutorial_keydown, ,2,-1
1676508038971,17.502827,tutorial_keydown, ,2,-1
1676508039005,17.3,tutorial_keydown, ,3,-1
1676508039037,17.3,tutorial_keydown, ,3,-1
1676508039075,17.3,tutorial_keydown, ,3,-1
1676508039103,17.3,tutorial_keydown, ,3,-1
1676508039116,17.3,tutorial_keyup, ,3,-1
1676508039268,17.3,tutorial_keydown, ,3,-1
1676508039516,17.3,tutorial_keyup, ,3,-1
1676508141023,40.684034,tutorial_keydown, ,6,-1
1676508141522,41.186908,tutorial_keydown, ,6,-1
1676508141555,41.221955,tutorial_keydown, ,6,-1
1676508141588,41.256992,tutorial_keydown, ,6,-1
1676508141622,41.291165,tutorial_keydown, ,6,-1
1676508141654,41.315325,tutorial_keydown, ,6,-1
1676508141688,41.350542,tutorial_keydown, ,6,-1
1676508141720,41.384516,tutorial_keydown, ,6,-1
1676508141754,41.419706,tutorial_keydown, ,6,-1
1676508141787,41.453608,tutorial_keydown, ,6,-1
1676508141820,41.488655,tutorial_keydown, ,6,-1
1676508141853,41.523775,tutorial_keydown, ,6,-1
1676508141886,41.547011,tutorial_keydown, ,6,-1
1676508141918,41.581967,tutorial_keydown, ,6,-1
1676508141951,41.617006,tutorial_keydown, ,6,-1
1676508141966,41.63201,tutorial_keyup, ,6,-1
