sys_timestamp,event_timestamp,event_name,pause_num
1676509897618,240365.69999998808,web_survey/CommitmentCheck_completed,7
1676509900881,243628.30000001192,mainexperimentintro_done,7
1676509900881,243628.30000001192,[object PointerEvent],0
1676509914409,257156.5,video_preload_completed,0
1676509935944,278692.10000002384,survey1_start,1
1676509974340,317087.8000000119,survey1_done,1
1676510014178,356926.5,intention_start,2
1676510027133,369881,intention_done,2
1676510039648,382395.89999997616,survey2_start,3
1676510063927,406675.5,survey2_done,3
