sys_timestamp,event_timestamp,event_name,pause_num
1675113150804,912486.1,web_survey/CommitmentCheck_completed,7
1675113155336,917017.2000000001,mainexperimentintro_done,7
1675113155338,917017.2000000001,[object PointerEvent],0
1675113301648,1063327.2000000002,video_preload_completed,0
1675113322183,1083856.7999999998,survey1_start,1
1675113419602,1181283.6,survey1_done,1
1675113451204,1212887.7000000002,intention_start,2
1675113463547,1225230.4,intention_done,2
1675113473376,1235059.5,survey2_start,3
1675113521924,1283608.7999999998,survey2_done,3
