sys_timestamp,event_timestamp,event_name,pause_num
1676507520710,401237.6999999285,web_survey/CommitmentCheck_completed,7
1676507523471,403999.7999999523,mainexperimentintro_done,7
1676507523473,403999.7999999523,[object PointerEvent],0
1676507622842,503371,video_preload_completed,0
1676507648710,529238.3999999762,survey1_start,1
1676507725800,606328.7999999523,survey1_done,1
1676507751590,632118.6000000238,intention_start,2
1676507761347,641875.6999999285,intention_done,2
1676507780482,661010.6000000238,survey2_start,3
1676507836932,717461.1999999285,survey2_done,3
